type,condition1,trialNo,stim1,textColor,stimFormat,key,ITI,presTime,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,stroop.thisRepN,stroop.thisTrialN,stroop.thisN,stroop.thisIndex,thisRow.t,notes,welcome.started,text_2.started,key_resp_2.started,welcome.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,text.started,key_resp.started,trial.stopped,stroop.key_resp.keys,stroop.key_resp.corr,stroop.key_resp.rt,stroop.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,0.002934199999970133,0.006910500000003594,0.006910500000003594,1.1759437000000048,space,1.1461860999999658,None,,,,,,,,,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,9,yellow,green,word,right,800,2000,0,0,0,right,1,3.0437083999999572,None,0,0,0,36,1.268534299999999,,,,,,,,,1.263274899999999,1.268534299999999,1.3327080999999907,4.3792227999999795,right,1,3.0437083999999572,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,6,green,black,word,right,800,2000,1,1,0,right,1,3.13611370000001,None,0,1,1,5,4.40411899999998,,,,,,,,,4.394791699999985,4.40411899999998,4.543929600000013,7.694006000000002,right,1,3.13611370000001,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,19,green,green,word,left,800,2000,2,2,0,left,1,2.525613300000032,None,0,2,2,18,7.709536200000002,,,,,,,,,7.6948984,7.709536200000002,7.859586400000012,10.39372800000001,left,1,2.525613300000032,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,27,yellow,yellow,word,left,800,2000,3,3,0,left,1,0.857568399999991,None,0,3,3,26,10.408633800000018,,,,,,,,,10.39827059999999,10.408633800000018,10.558724100000006,11.426220600000022,left,1,0.857568399999991,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,11,red,green,word,right,800,2000,4,4,0,right,1,0.5187879999999723,None,0,4,4,38,11.441377400000022,,,,,,,,,11.432489599999997,11.441377400000022,11.591564800000015,12.126082999999994,right,1,0.5187879999999723,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,25,red,red,word,left,800,2000,5,5,0,left,1,0.5958133000000316,None,0,5,5,24,12.141628799999978,,,,,,,,,12.127396299999987,12.141628799999978,12.291639499999974,12.892869000000019,left,1,0.5958133000000316,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,1,red,red,word,left,800,2000,6,6,0,left,1,0.8073757000000228,None,0,6,6,28,12.907905099999994,,,,,,,,,12.8939661,12.907905099999994,13.057943000000023,13.877787899999987,left,1,0.8073757000000228,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,23,green,yellow,word,right,800,2000,7,7,0,right,1,0.8894999999999982,None,0,7,7,50,13.896337500000016,,,,,,,,,13.887995999999987,13.896337500000016,14.0407644,14.942028100000016,right,1,0.8894999999999982,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,16,yellow,yellow,word,left,800,2000,8,8,0,left,1,0.6615712000000258,None,0,8,8,43,14.956899799999974,,,,,,,,,14.945824000000016,14.956899799999974,15.107195600000011,15.776280699999973,left,1,0.6615712000000258,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,30,red,yellow,word,right,800,2000,9,9,0,right,1,0.8302360000000135,None,0,9,9,57,15.791643399999998,,,,,,,,,15.784509000000014,15.791643399999998,15.939137899999992,16.77431059999998,right,1,0.8302360000000135,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,2,red,green,word,right,800,2000,10,10,0,right,1,0.7988853999999606,None,0,10,10,29,16.790302899999972,,,,,,,,,16.77500329999998,16.790302899999972,16.93975919999997,17.741573700000004,right,1,0.7988853999999606,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,32,green,yellow,word,right,800,2000,11,11,0,right,1,0.7368751999999859,None,0,11,11,59,17.7558406,,,,,,,,,17.7468341,17.7558406,17.906376000000023,18.65942309999997,right,1,0.7368751999999859,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,21,blue,blue,word,left,800,2000,12,12,0,left,1,0.8392263000000071,None,0,12,12,20,18.681954299999973,,,,,,,,,18.672819199999992,18.681954299999973,18.82238480000001,19.675076900000022,left,1,0.8392263000000071,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,7,yellow,yellow,word,left,800,2000,13,13,0,left,1,0.7262043000000062,None,0,13,13,34,19.688971400000014,,,,,,,,,19.681689300000016,19.688971400000014,19.83919609999998,20.575161999999978,left,1,0.7262043000000062,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,18,orange,green,word,right,800,2000,14,14,0,right,1,0.7824991000000523,None,0,14,14,17,20.60043810000002,,,,,,,,,20.589599700000008,20.60043810000002,20.738520100000017,21.523518000000024,right,1,0.7824991000000523,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,13,blue,green,word,right,800,2000,15,15,0,right,1,1.0076250000000186,None,0,15,15,12,21.538037900000006,,,,,,,,,21.528455199999996,21.538037900000006,21.688469399999974,22.706042500000024,right,1,1.0076250000000186,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,5,green,yellow,word,right,800,2000,16,16,0,right,1,0.6781359000000293,None,0,16,16,32,22.721443999999963,,,,,,,,,22.709463900000003,22.721443999999963,22.871248699999967,23.55715349999997,right,1,0.6781359000000293,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,15,green,red,word,right,800,2000,17,17,0,right,1,0.7564049999999725,None,0,17,17,42,23.570762000000002,,,,,,,,,23.55783649999995,23.570762000000002,23.72076020000003,24.490751999999986,right,1,0.7564049999999725,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,1,yellow,green,word,right,800,2000,18,18,0,right,1,0.7724650000000111,None,0,18,18,0,24.50944720000001,,,,,,,,,24.500394800000038,24.50944720000001,24.654033500000025,25.440893099999982,right,1,0.7724650000000111,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,22,green,green,word,left,800,2000,19,19,0,left,1,0.7418725999999651,None,0,19,19,49,25.457503600000052,,,,,,,,,25.44724260000004,25.457503600000052,25.603440599999942,26.356773199999964,left,1,0.7418725999999651,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,19,red,red,word,left,800,2000,20,20,0,left,1,0.7957197000000633,None,0,20,20,46,26.37139959999996,,,,,,,,,26.365973699999984,26.37139959999996,26.52026070000005,27.320280699999955,left,1,0.7957197000000633,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,31,green,green,word,left,800,2000,21,21,0,left,1,0.9013530000000856,None,0,21,21,58,27.335983,,,,,,,,,27.32319709999996,27.335983,27.486194099999977,28.40601399999997,left,1,0.9013530000000856,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,28,black,black,word,left,800,2000,22,22,0,left,1,1.141435300000012,None,0,22,22,27,28.426901699999974,,,,,,,,,28.41912689999998,28.426901699999974,28.568980299999964,29.72099589999999,left,1,1.141435300000012,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,23,black,black,word,left,800,2000,23,23,0,right,0,2.8165954999999485,None,0,23,23,22,29.73570920000003,,,,,,,,,29.72344300000003,29.73570920000003,29.88535589999998,32.718642500000044,right,0,2.8165954999999485,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,9,red,green,word,right,800,2000,24,24,0,right,1,4.757286799999974,None,0,24,24,8,32.73416409999999,,,,,,,,,32.72155939999999,32.73416409999999,32.88405349999999,37.65214780000002,right,1,4.757286799999974,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,18,yellow,green,word,right,800,2000,25,25,0,right,1,0.683644700000059,None,0,25,25,45,37.66597900000005,,,,,,,,,37.65727769999995,37.66597900000005,37.81631580000004,38.51789260000004,right,1,0.683644700000059,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,28,red,red,word,left,800,2000,26,26,0,left,1,0.6898379000000432,None,0,26,26,55,38.53239669999999,,,,,,,,,38.52454670000003,38.53239669999999,38.68251449999997,39.385067799999945,left,1,0.6898379000000432,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,6,green,red,word,right,800,2000,27,27,0,right,1,1.5296887000000652,None,0,27,27,33,39.39966820000001,,,,,,,,,39.392631600000016,39.39966820000001,39.54853120000001,41.08452870000002,right,1,1.5296887000000652,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,14,red,blue,word,right,800,2000,28,28,0,right,1,0.8737978000000339,None,0,28,28,13,41.10527229999997,,,,,,,,,41.09449550000005,41.10527229999997,41.24829300000005,42.13258739999998,right,1,0.8737978000000339,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,15,purple,black,word,right,800,2000,29,29,0,right,1,3.3333910999999716,None,0,29,29,14,42.147474000000045,,,,,,,,,42.141108900000006,42.147474000000045,42.29808029999998,45.65041690000004,right,1,3.3333910999999716,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,17,yellow,red,word,right,800,2000,30,30,0,right,1,0.8368908999999576,None,0,30,30,44,45.670953699999984,,,,,,,,,45.66026960000005,45.670953699999984,45.81319930000001,46.664637700000014,right,1,0.8368908999999576,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,10,red,red,word,left,800,2000,31,31,0,right,0,0.5921054000000368,None,0,31,31,37,46.683870900000045,,,,,,,,,46.6741116,46.683870900000045,46.830025000000035,47.432474600000035,right,0,0.5921054000000368,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,36,yellow,green,word,right,800,2000,32,32,0,right,1,0.7404252999999699,None,0,32,32,63,47.44831949999997,,,,,,,,,47.439971999999955,47.44831949999997,47.595991800000036,48.347230000000025,right,1,0.7404252999999699,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,20,red,green,word,right,800,2000,33,33,0,right,1,0.6842318999999861,None,0,33,33,47,48.37129209999995,,,,,,,,,48.358180499999946,48.37129209999995,48.51203119999997,49.19898389999997,right,1,0.6842318999999861,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,12,black,yellow,word,right,800,2000,34,34,0,right,1,0.6083913000001075,None,0,34,34,11,49.21467469999999,,,,,,,,,49.206464100000005,49.21467469999999,49.36207719999999,49.97926060000003,right,1,0.6083913000001075,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,24,green,green,word,left,800,2000,35,35,0,right,0,0.7356278999999404,None,0,35,35,23,49.99508339999994,,,,,,,,,49.98231470000002,49.99508339999994,50.145090599999946,50.89625700000005,right,0,0.7356278999999404,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,24,green,red,word,right,800,2000,36,36,0,right,1,0.7699249999999438,None,0,36,36,51,50.911755899999946,,,,,,,,,50.89699860000002,50.911755899999946,51.061860399999944,51.84670199999999,right,1,0.7699249999999438,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,12,red,yellow,word,right,800,2000,37,37,0,left,0,0.8684850000000779,None,0,37,37,39,51.860982099999944,,,,,,,,,51.85253200000005,51.860982099999944,52.01134799999994,52.895314799999994,left,0,0.8684850000000779,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,3,orange,blue,word,right,800,2000,38,38,0,right,1,1.3278174000000718,None,0,38,38,2,52.91058930000003,,,,,,,,,52.90043989999998,52.91058930000003,53.06050079999994,54.39467480000002,right,1,1.3278174000000718,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,22,yellow,yellow,word,left,800,2000,39,39,0,right,0,0.8867215000000215,None,0,39,39,21,54.41010250000005,,,,,,,,,54.39903620000001,54.41010250000005,54.56018869999997,55.462174800000014,right,0,0.8867215000000215,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,26,blue,blue,word,left,800,2000,40,40,0,left,1,0.7146324999999933,None,0,40,40,25,55.476697799999954,,,,,,,,,55.46780299999995,55.476697799999954,55.62672059999994,56.34701239999998,left,1,0.7146324999999933,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,16,green,blue,word,right,800,2000,41,41,0,right,1,1.7075389000000314,None,0,41,41,15,56.368473800000004,,,,,,,,,56.35740249999998,56.368473800000004,56.508571700000005,58.22783480000004,right,1,1.7075389000000314,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,35,yellow,red,word,right,800,2000,42,42,0,left,0,0.7084932000000208,None,0,42,42,62,58.242249800000025,,,,,,,,,58.23508399999997,58.242249800000025,58.39276030000002,59.11028059999995,left,0,0.7084932000000208,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,21,red,yellow,word,right,800,2000,43,43,0,right,1,1.5936093999999912,None,0,43,43,48,59.125031699999965,,,,,,,,,59.115782300000035,59.125031699999965,59.27566310000003,60.87853799999999,right,1,1.5936093999999912,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,26,yellow,red,word,right,800,2000,44,44,0,right,1,0.7014265999999907,None,0,44,44,53,60.89968379999999,,,,,,,,,60.88907899999998,60.89968379999999,61.04146429999997,61.75875549999995,right,1,0.7014265999999907,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,3,red,yellow,word,right,800,2000,45,45,0,right,1,0.6709187999999813,None,0,45,45,30,61.77540579999999,,,,,,,,,61.76542239999998,61.77540579999999,61.92437560000002,62.60958720000002,right,1,0.6709187999999813,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,27,yellow,green,word,right,800,2000,46,46,0,right,1,0.5411499999999023,None,0,46,46,54,62.62408780000004,,,,,,,,,62.617962999999975,62.62408780000004,62.77411179999996,63.32458279999997,right,1,0.5411499999999023,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,33,green,red,word,right,800,2000,47,47,0,right,1,1.0869612000000188,None,0,47,47,60,63.340367800000024,,,,,,,,,63.32743439999996,63.340367800000024,63.47375489999996,64.57635769999996,right,1,1.0869612000000188,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,17,blue,red,word,right,800,2000,48,48,0,right,1,0.8253873000001022,None,0,48,48,16,64.59029049999998,,,,,,,,,64.58296490000004,64.59029049999998,64.74046119999997,65.57455169999997,right,1,0.8253873000001022,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,8,yellow,blue,word,right,800,2000,49,49,0,right,1,0.6509598000000096,None,0,49,49,7,65.58964080000004,,,,,,,,,65.57857900000005,65.58964080000004,65.73995389999999,66.40685869999999,right,1,0.6509598000000096,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,7,purple,red,word,right,800,2000,50,50,0,right,1,0.8684360000000879,None,0,50,50,6,66.42283979999996,,,,,,,,,66.41005200000001,66.42283979999996,66.55642140000003,67.44191140000004,right,1,0.8684360000000879,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,4,green,green,word,left,800,2000,51,51,0,left,1,0.6947989999999891,None,0,51,51,31,67.45603,,,,,,,,,67.44640669999995,67.45603,67.60550140000004,68.30665249999998,left,1,0.6947989999999891,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,29,red,green,word,right,800,2000,52,52,0,right,1,0.8276734999999462,None,0,52,52,56,68.32212209999994,,,,,,,,,68.31210000000004,68.32212209999994,68.4723257,69.30760479999998,right,1,0.8276734999999462,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,14,green,yellow,word,right,800,2000,53,53,0,right,1,1.0024358000000575,None,0,53,53,41,69.32146099999994,,,,,,,,,69.31415320000002,69.32146099999994,69.4715481,70.48941459999998,right,1,1.0024358000000575,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,20,red,red,word,left,800,2000,54,54,0,left,1,0.823169699999994,None,0,54,54,19,70.50550449999997,,,,,,,,,70.49614400000002,70.50550449999997,70.65476440000003,71.48830700000002,left,1,0.823169699999994,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,8,yellow,red,word,right,800,2000,55,55,0,right,1,0.8270244999999932,None,0,55,55,35,71.5041071,,,,,,,,,71.49109379999999,71.5041071,71.65445919999996,72.48834679999999,right,1,0.8270244999999932,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,34,yellow,yellow,word,left,800,2000,56,56,0,left,1,0.7654311999999663,None,0,56,56,61,72.50381620000002,,,,,,,,,72.4891197,72.50381620000002,72.65367659999998,73.42433569999997,left,1,0.7654311999999663,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,13,green,green,word,left,800,2000,57,57,0,left,1,0.8541916000000356,None,0,57,57,40,73.44000669999997,,,,,,,,,73.4323225,73.44000669999997,73.58685789999998,74.4558169,left,1,0.8541916000000356,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,25,yellow,yellow,word,left,800,2000,58,58,0,left,1,0.7623138000000154,None,0,58,58,52,74.47165230000002,,,,,,,,,74.46422990000002,74.47165230000002,74.62027549999999,75.39028300000001,left,1,0.7623138000000154,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,11,green,red,word,right,800,2000,59,59,0,right,1,0.7974482999999282,None,0,59,59,10,75.41204320000003,,,,,,,,,75.40143419999998,75.41204320000003,75.55281989999997,76.35514940000002,right,1,0.7974482999999282,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,10,orange,black,word,right,800,2000,60,60,0,right,1,2.1277383000000327,None,0,60,60,9,76.37707029999996,,,,,,,,,76.36694459999995,76.37707029999996,76.51925720000003,78.65284070000001,right,1,2.1277383000000327,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,4,black,yellow,word,right,800,2000,61,61,0,None,0,,,0,61,61,3,78.66826410000004,,,,,,,,,78.65568979999995,78.66826410000004,78.81837049999996,83.65156610000003,None,0,,,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,2,blue,red,word,right,800,2000,62,62,0,None,0,,,0,62,62,1,83.66660629999996,,,,,,,,,83.65822480000003,83.66660629999996,83.81656319999996,88.65070459999998,None,0,,,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,5,red,blue,word,right,800,2000,63,63,0,None,0,,,0,63,63,4,88.66988420000001,,,,,,,,,88.66287519999997,88.66988420000001,88.81522969999997,93.64744190000005,None,0,,,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,3,red,yellow,word,right,800,2000,64,0,1,right,1,1.0838249000000815,None,1,0,64,30,93.66326929999997,,,,,,,,,93.64813099999998,93.66326929999997,93.81324809999995,94.91578499999997,right,1,1.0838249000000815,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,1,yellow,green,word,right,800,2000,65,1,1,right,1,1.330215399999929,None,1,1,65,0,94.9323675,,,,,,,,,94.92480070000005,94.9323675,95.07996959999997,96.41410979999995,right,1,1.330215399999929,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,9,red,green,word,right,800,2000,66,2,1,right,1,0.5471251999999822,None,1,2,66,8,96.42893399999997,,,,,,,,,96.4189551,96.42893399999997,96.57892420000002,97.1300511,right,1,0.5471251999999822,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,21,red,yellow,word,right,800,2000,67,3,1,right,1,3.534486900000047,None,1,3,67,48,97.1454468,,,,,,,,,97.13077719999995,97.1454468,97.29558809999997,100.84829269999994,right,1,3.534486900000047,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,22,yellow,yellow,word,left,800,2000,68,4,1,right,0,0.7168384999999944,None,1,4,68,21,100.86272779999996,,,,,,,,,100.85351499999996,100.86272779999996,101.01084750000001,101.72901259999998,right,0,0.7168384999999944,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,17,yellow,red,word,right,800,2000,69,5,1,right,1,0.9258162999999513,None,1,5,69,44,101.7439741,,,,,,,,,101.72974919999996,101.7439741,101.89399650000001,102.82983380000002,right,1,0.9258162999999513,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,26,blue,blue,word,left,800,2000,70,6,1,left,1,0.4228381000000354,None,1,6,70,25,102.84845969999998,,,,,,,,,102.8392766,102.84845969999998,102.99347689999996,103.42999370000001,left,1,0.4228381000000354,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,36,yellow,green,word,right,800,2000,71,7,1,right,1,0.5499216000000615,None,1,7,71,63,103.44681259999999,,,,,,,,,103.43545609999995,103.44681259999999,103.59327390000004,104.1442917,right,1,0.5499216000000615,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,23,black,black,word,left,800,2000,72,8,1,None,0,,,1,8,72,22,104.15961699999997,,,,,,,,,104.14872329999997,104.15961699999997,104.31002319999999,109.14383830000003,None,0,,,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,17,blue,red,word,right,800,2000,73,9,1,None,0,,,1,9,73,16,109.16279430000003,,,,,,,,,109.15403759999998,109.16279430000003,109.30809719999996,114.14070339999995,None,0,,,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,3,orange,blue,word,right,800,2000,74,10,1,right,1,2.5705509999999094,None,1,10,74,2,114.1563739,,,,,,,,,114.14462420000001,114.1563739,114.30628670000004,116.89301919999997,right,1,2.5705509999999094,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,inconsistent,26,yellow,red,word,right,800,2000,75,11,1,right,1,0.7269751000000042,None,1,11,75,53,116.91493970000005,,,,,,,,,116.90320060000005,116.91493970000005,117.05574329999996,117.78933850000004,right,1,0.7269751000000042,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,27,yellow,yellow,word,left,800,2000,76,12,1,left,1,0.4282157999999754,None,1,12,76,26,117.8051863,,,,,,,,,117.79009109999998,117.8051863,117.95521290000005,118.38950960000005,left,1,0.4282157999999754,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
test,consistent,10,red,red,word,left,800,2000,77,13,1,left,1,0.6498696999999538,None,1,13,77,37,118.40505660000002,,,,,,,,,118.39360340000002,118.40505660000002,118.55503270000003,119.20618699999994,left,1,0.6498696999999538,None,906513,001,2025-02-06_20h03.15.209,stroop,2024.2.4,59.86486106263266,2025-02-06 20h03.21.763671 -0800,
