10.8629 	EXP 	window1: backgroundFit = 'none'
10.8629 	EXP 	window1: units = 'height'
10.8634 	EXP 	window1: backgroundImage = ''
10.8634 	EXP 	window1: backgroundFit = 'none'
10.8663 	DATA 	Keypress: z
10.8781 	EXP 	randomImage: autoDraw = False
10.8781 	EXP 	dot: autoDraw = False
10.8781 	EXP 	text_stroop: autoDraw = False
10.8781 	EXP 	dot_fixation: autoDraw = True
14.8630 	EXP 	window1: backgroundImage = ''
14.8630 	EXP 	window1: backgroundFit = 'none'
14.8630 	EXP 	window1: units = 'height'
14.8632 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'type': 'test', 'condition1': 'inconsistent', 'trialNo': 55, 'stim1': 'green', 'textColor': 'yellow', 'stimFormat': 'word', 'key': 'z', 'ITI': 800, 'presTime': 2000, 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
15.1925 	EXP 	window1: backgroundImage = ''
15.1926 	EXP 	window1: backgroundFit = 'none'
15.4853 	INFO 	Keyboard events cleared
15.4852 	EXP 	dot_fixation: autoDraw = False
15.4852 	EXP 	dot_fixation: autoDraw = False
15.4852 	EXP 	text_stroop: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
15.4852 	EXP 	text_stroop: height = 0.1
15.4852 	EXP 	text_stroop: height = 0.1
15.4852 	EXP 	text_stroop: height = 0.1
15.4852 	EXP 	text_stroop: height = 0.1
15.4852 	EXP 	text_stroop: height = 0.1
15.4852 	EXP 	text_stroop: height = 0.1
15.4852 	EXP 	text_stroop: text = 'green'
15.4852 	EXP 	randomImage: autoDraw = True
15.4852 	EXP 	randomImage: autoDraw = False
15.4852 	EXP 	text_stroop: autoDraw = True
15.5621 	EXP 	dot: autoDraw = True
15.5621 	EXP 	text_stroop: autoDraw = False
16.2136 	EXP 	window1: backgroundImage = ''
16.2136 	EXP 	window1: backgroundFit = 'none'
16.2136 	EXP 	window1: units = 'height'
16.2142 	EXP 	window1: backgroundImage = ''
16.2143 	EXP 	window1: backgroundFit = 'none'
16.2156 	DATA 	Keypress: z
16.2285 	EXP 	randomImage: autoDraw = False
16.2285 	EXP 	dot: autoDraw = False
16.2285 	EXP 	text_stroop: autoDraw = False
16.2285 	EXP 	dot_fixation: autoDraw = True
21.9136 	EXP 	window1: backgroundImage = ''
21.9136 	EXP 	window1: backgroundFit = 'none'
21.9137 	EXP 	window1: units = 'height'
21.9139 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'type': 'test', 'condition1': 'inconsistent', 'trialNo': 5, 'stim1': 'orange', 'textColor': 'blue', 'stimFormat': 'word', 'key': 'z', 'ITI': 800, 'presTime': 2000, 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
22.2601 	EXP 	window1: backgroundImage = ''
22.2602 	EXP 	window1: backgroundFit = 'none'
22.4023 	INFO 	Keyboard events cleared
22.4021 	EXP 	dot_fixation: autoDraw = False
22.4021 	EXP 	dot_fixation: autoDraw = False
22.4021 	EXP 	text_stroop: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
22.4021 	EXP 	text_stroop: height = 0.1
22.4021 	EXP 	text_stroop: height = 0.1
22.4021 	EXP 	text_stroop: height = 0.1
22.4021 	EXP 	text_stroop: height = 0.1
22.4021 	EXP 	text_stroop: height = 0.1
22.4021 	EXP 	text_stroop: height = 0.1
22.4021 	EXP 	text_stroop: text = 'orange'
22.4021 	EXP 	randomImage: autoDraw = True
22.4021 	EXP 	randomImage: autoDraw = False
22.4021 	EXP 	text_stroop: autoDraw = True
22.6129 	EXP 	dot: autoDraw = True
22.6129 	EXP 	text_stroop: autoDraw = False
22.8972 	EXP 	window1: backgroundImage = ''
22.8972 	EXP 	window1: backgroundFit = 'none'
22.8972 	EXP 	window1: units = 'height'
22.8977 	EXP 	window1: backgroundImage = ''
22.8978 	EXP 	window1: backgroundFit = 'none'
22.8991 	DATA 	Keypress: z
22.9127 	EXP 	randomImage: autoDraw = False
22.9127 	EXP 	dot: autoDraw = False
22.9127 	EXP 	text_stroop: autoDraw = False
22.9127 	EXP 	dot_fixation: autoDraw = True
25.4807 	EXP 	window1: backgroundImage = ''
25.4807 	EXP 	window1: backgroundFit = 'none'
25.4808 	EXP 	window1: units = 'height'
25.4810 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'type': 'test', 'condition1': 'inconsistent', 'trialNo': 6, 'stim1': 'red', 'textColor': 'yellow', 'stimFormat': 'word', 'key': 'z', 'ITI': 800, 'presTime': 2000, 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
25.6944 	EXP 	window1: backgroundImage = ''
25.6944 	EXP 	window1: backgroundFit = 'none'
25.7462 	INFO 	Keyboard events cleared
25.7460 	EXP 	dot_fixation: autoDraw = False
25.7460 	EXP 	dot_fixation: autoDraw = False
25.7460 	EXP 	text_stroop: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
25.7460 	EXP 	text_stroop: height = 0.1
25.7460 	EXP 	text_stroop: height = 0.1
25.7460 	EXP 	text_stroop: height = 0.1
25.7460 	EXP 	text_stroop: height = 0.1
25.7460 	EXP 	text_stroop: height = 0.1
25.7460 	EXP 	text_stroop: height = 0.1
25.7460 	EXP 	text_stroop: text = 'red'
25.7460 	EXP 	randomImage: autoDraw = True
25.7460 	EXP 	text_stroop: autoDraw = True
26.1969 	EXP 	dot: autoDraw = True
26.1969 	EXP 	text_stroop: autoDraw = False
26.5480 	EXP 	window1: backgroundImage = ''
26.5481 	EXP 	window1: backgroundFit = 'none'
26.5481 	EXP 	window1: units = 'height'
26.5486 	EXP 	window1: backgroundImage = ''
26.5486 	EXP 	window1: backgroundFit = 'none'
26.5499 	DATA 	Keypress: z
26.5628 	EXP 	randomImage: autoDraw = False
26.5628 	EXP 	dot: autoDraw = False
26.5628 	EXP 	text_stroop: autoDraw = False
26.5628 	EXP 	dot_fixation: autoDraw = True
28.1305 	EXP 	window1: backgroundImage = ''
28.1305 	EXP 	window1: backgroundFit = 'none'
28.1306 	EXP 	window1: units = 'height'
28.1308 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'type': 'test', 'condition1': 'inconsistent', 'trialNo': 14, 'stim1': 'yellow', 'textColor': 'blue', 'stimFormat': 'word', 'key': 'z', 'ITI': 800, 'presTime': 2000, 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
28.3639 	EXP 	window1: backgroundImage = ''
28.3639 	EXP 	window1: backgroundFit = 'none'
28.5100 	INFO 	Keyboard events cleared
28.5099 	EXP 	dot_fixation: autoDraw = False
28.5099 	EXP 	dot_fixation: autoDraw = False
28.5099 	EXP 	text_stroop: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
28.5099 	EXP 	text_stroop: height = 0.1
28.5099 	EXP 	text_stroop: height = 0.1
28.5099 	EXP 	text_stroop: height = 0.1
28.5099 	EXP 	text_stroop: height = 0.1
28.5099 	EXP 	text_stroop: height = 0.1
28.5099 	EXP 	text_stroop: height = 0.1
28.5099 	EXP 	text_stroop: text = 'yellow'
28.5099 	EXP 	randomImage: autoDraw = True
28.5099 	EXP 	randomImage: autoDraw = False
28.5099 	EXP 	text_stroop: autoDraw = True
28.8297 	EXP 	dot: autoDraw = True
28.8297 	EXP 	text_stroop: autoDraw = False
29.3146 	EXP 	window1: backgroundImage = ''
29.3147 	EXP 	window1: backgroundFit = 'none'
29.3147 	EXP 	window1: units = 'height'
29.3154 	EXP 	window1: backgroundImage = ''
29.3154 	EXP 	window1: backgroundFit = 'none'
29.3170 	DATA 	Keypress: z
29.3301 	EXP 	randomImage: autoDraw = False
29.3301 	EXP 	dot: autoDraw = False
29.3301 	EXP 	text_stroop: autoDraw = False
29.3301 	EXP 	dot_fixation: autoDraw = True
34.8481 	EXP 	window1: backgroundImage = ''
34.8481 	EXP 	window1: backgroundFit = 'none'
34.8481 	EXP 	window1: units = 'height'
34.8484 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'type': 'test', 'condition1': 'inconsistent', 'trialNo': 31, 'stim1': 'yellow', 'textColor': 'red', 'stimFormat': 'word', 'key': 'z', 'ITI': 800, 'presTime': 2000, 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
35.0765 	EXP 	window1: backgroundImage = ''
35.0765 	EXP 	window1: backgroundFit = 'none'
35.3788 	INFO 	Keyboard events cleared
35.3787 	EXP 	dot_fixation: autoDraw = False
35.3787 	EXP 	dot_fixation: autoDraw = False
35.3787 	EXP 	text_stroop: foreColor = <psychopy.colors.Color: red, alpha=1.0>
35.3787 	EXP 	text_stroop: height = 0.1
35.3787 	EXP 	text_stroop: height = 0.1
35.3787 	EXP 	text_stroop: height = 0.1
35.3787 	EXP 	text_stroop: text = 'yellow'
35.3787 	EXP 	randomImage: autoDraw = True
35.3787 	EXP 	randomImage: autoDraw = False
35.3787 	EXP 	text_stroop: autoDraw = True
35.5474 	EXP 	dot: autoDraw = True
35.5474 	EXP 	text_stroop: autoDraw = False
36.0152 	EXP 	window1: backgroundImage = ''
36.0153 	EXP 	window1: backgroundFit = 'none'
36.0153 	EXP 	window1: units = 'height'
36.0160 	EXP 	window1: backgroundImage = ''
36.0160 	EXP 	window1: backgroundFit = 'none'
36.0176 	DATA 	Keypress: z
36.0305 	EXP 	randomImage: autoDraw = False
36.0305 	EXP 	dot: autoDraw = False
36.0305 	EXP 	text_stroop: autoDraw = False
